"product_id","product_release_id","product_name","roaster_id","product_created_at","release_created_at","roaster_tasting_notes_string","roaster_description"
2276,2402,Jose Maria #56,80,2019-09-05 18:07:51.830,2019-09-05 18:07:52.563,"Caramel, Red apple, Juicy",
2277,2403,Githomboko AA,23,2019-09-06 14:42:11.686,2019-09-06 14:42:12.114,"Chambord, vanilla wafer, orange blossom",
2278,2404,Nano Challa Espresso,43,2019-09-06 15:04:43.205,2019-09-06 15:04:43.963,Pineapple / marmalade / vanilla,
2279,2405,Quebrada Grande,2,2019-09-06 15:11:24.069,2019-09-06 15:11:24.635,"Raspberry, mandarin, milk chocolate",
2280,2406,Vista Hermosa,2,2019-09-06 15:17:10.437,2019-09-06 15:17:10.991,"Wild strawberry, grape, cola",
2281,2407,Porter St,152,2019-09-06 16:46:37.988,2019-09-06 16:46:38.414,"Bold, malty and dark chocolate notes.",
2282,2408,Pioneer,152,2019-09-06 16:48:12.126,2019-09-06 16:48:12.632,"Enjoy the velvety feel, with caramel and spicy notes.",
2283,2409,Trailblazer,152,2019-09-06 16:50:07.541,2019-09-06 16:50:08.042,"It's our lightest profile carrying flavour notes of sweet, fruity and smooth.",
2284,2410,Matambo Espresso,152,2019-09-06 16:54:20.697,2019-09-06 16:54:21.256,"Candied lemon, red grape, fantales",
2285,2411,Shyira Espresso,152,2019-09-06 16:56:39.248,2019-09-06 16:56:39.784,"Blackberry, Plum, grapefruit",
2286,3914,La Suiza,152,2019-09-06 17:03:22.055,2020-01-04 01:33:57.994,"Blackcurrant, peach, raspberry",
2286,2412,La Suiza,152,2019-09-06 17:03:22.055,2019-09-06 17:03:22.590,"Blackcurrant, Peach, Raspberry",
2287,2413,Sebo,152,2019-09-06 17:09:03.144,2019-09-06 17:09:03.656,"Peach, Raspberry, Mandarin",
2287,3915,Sebo,152,2019-09-06 17:09:03.144,2020-01-04 01:35:24.889,"Peach, raspberry, mandarin",
2288,2414,Guatemala Ireneo Ramirez,18,2019-09-07 17:53:29.281,2019-09-07 17:53:30.124,"Caramel, Pineapple, Fudge",
2289,2415,Serranía Organic Decaf,152,2019-09-07 18:04:39.528,2019-09-07 18:04:41.053,"Butterscotch, cocoa, mixed spice",
2290,2416,Olita Lima Reyes,110,2019-09-07 18:14:53.193,2019-09-07 18:14:53.851,"Vanilla, Strawberry & Apple Crumble.",
2291,2417,Decaf Colombia Inza,110,2019-09-07 18:17:17.530,2019-09-07 18:17:18.183,Red Berry & Chocolate Chip Cookie Dough.,
2292,2419,San Sebastián Coatlán,49,2019-09-08 00:22:43.654,2019-09-08 00:22:44.480,"Blood orange, cherry, green grapes

",
2293,2420,Hambela Qirtira Goyo,49,2019-09-08 00:29:33.269,2019-09-08 00:29:34.118,"Red currant, violet, raspberry jam",
2294,2421,El Alto,49,2019-09-08 00:34:04.934,2019-09-08 00:34:05.575,"Apricot, praline, lemon",
2295,2422,Hector Artunduaga,49,2019-09-08 00:38:49.307,2019-09-08 00:38:50.101,"Honey, elderflower, pear",
2296,2423,Concepción Buena Vista,49,2019-09-08 00:45:14.819,2019-09-08 00:45:15.497,"Honeycomb, pink lady apple, milk chocolate",
2297,2424,Bensa Kokosa,49,2019-09-08 00:48:44.073,2019-09-08 00:48:44.773,"Raspberry, cherry cola, plum jam",
2298,2426,Emperor's Cup,49,2019-09-08 00:59:48.601,2019-09-08 00:59:51.234,"Lemon Custard, Navel Orange, Rosemary Shortbread",
2299,2428,Amaro Gayo,78,2019-09-08 01:38:58.794,2019-09-08 01:39:01.921,"Strawberry, sugar cane, mint",
2300,2429,Kenya Gakuyu-ini,4,2019-09-08 16:22:42.578,2019-09-08 16:22:43.359,black currant - fruit tart - rose tea,
2301,2430,Belarmino Contreras,153,2019-09-08 16:29:29.463,2019-09-08 16:29:30.260,"Lime, Grapefruit, Brown Sugar",
2302,2431,Hunapu,153,2019-09-08 16:32:20.818,2019-09-08 16:32:21.812,"Honey, Citrus, Balanced",
2303,2432,Gelana Abaya,153,2019-09-08 16:35:35.615,2019-09-08 16:35:36.447,"Strawberry, Blueberry, Milk Chocolate",
2304,2433,Jairo Cuellar Quintero,153,2019-09-08 16:39:39.004,2019-09-08 16:39:39.841,"Green Apple, Panela, Berries",
2305,2434,Decaf Sugar Processed Colombia,153,2019-09-08 16:42:19.144,2019-09-08 16:42:19.873,"Rooibos, Fennel, Caramel, Orange",
2306,2435,Medium Well,153,2019-09-08 16:46:03.955,2019-09-08 16:46:04.643,"Dark Chocolate, Citrus, Almond",
2307,2436,Heatwave,153,2019-09-08 16:48:24.615,2019-09-08 16:48:25.188,,
2308,2437,Kagumoini,153,2019-09-08 16:57:08.158,2019-09-08 16:57:08.450,"Watermelon, Mango, Peach, Apricot",
2309,2443,Entre Rios,43,2019-09-09 18:08:23.981,2019-09-09 18:08:24.629,Clementine / guava / walnut praline,
2310,2444,El Pinito,14,2019-09-10 14:03:09.454,2019-09-10 14:03:10.092,"Papaya, praline and brioche",
2311,2445,Autumn Equinox,139,2019-09-10 14:13:40.316,2019-09-10 14:13:41.933,Blueberry + Peach Cobbler,
2312,2446,El Carmen,154,2019-09-10 14:44:13.109,2019-09-10 14:44:13.635,"Red apple, almond & molasses",
2313,2447,Mwendia AB,154,2019-09-10 14:48:36.852,2019-09-10 14:48:37.352,"Blackcurrant, candied orange & vanilla",
2314,2448,Finca Miramar,154,2019-09-10 15:06:33.242,2019-09-10 15:06:33.679,"Raspberry ripple, concord grape & wafer",
2315,2449,Las Joyas,154,2019-09-10 15:10:54.907,2019-09-10 15:10:55.403,"Butterscotch, pear & nutmeg",
2316,2450,El Carmen Decaf,154,2019-09-10 15:12:34.278,2019-09-10 15:12:34.795,"Honeycomb, pear & plum",
2317,2451,Patalillo,154,2019-09-10 15:14:48.430,2019-09-10 15:14:48.918,"Salted caramel, pomegranate & walnut",
2318,2452,Hacienda Mallorca,154,2019-09-10 15:21:11.672,2019-09-10 15:21:12.160,"Sherbert lemons, dried mango & cane sugar",
2319,2453,Finca El Delfin,154,2019-09-10 15:26:15.491,2019-09-10 15:26:15.976,"Pineapple, coconut & maple syrup",
2320,2454,Finca La Sierra CoE 2019 – #3,154,2019-09-10 15:29:37.421,2019-09-10 15:29:37.923,"Candied lime, honeysuckle & macadamia",
2321,2455,Bonanza Blend,154,2019-09-10 15:34:08.380,2019-09-10 15:34:08.923,Chocolate truffle & dark cherry,
2322,2456,El Aguila,109,2019-09-11 00:37:33.741,2019-09-11 00:37:34.057,"Toasty, mild, raw sugar, cocoa",
2323,2457,Nueva Armenia,107,2019-09-11 00:41:34.972,2019-09-11 00:41:40.921,"Pear, honey, hazelnut",
2324,2458,Cosmic Goose,107,2019-09-11 00:45:19.695,2019-09-11 00:45:20.694,DRIED FIG - YELLOW PLUM - CHOCOLATE,
2325,2459,Cristian Rodriguez Honey,135,2019-09-11 00:54:27.004,2019-09-11 00:54:29.811,"Sweet with plum and berry aromas
",
2326,2460,Marcala Natural Blend,135,2019-09-11 00:59:03.676,2019-09-11 00:59:04.055,Sweet with plum and berry aromas,
2327,2461,Anita Ramirez Perez,135,2019-09-11 01:03:56.093,2019-09-11 01:03:56.403,"Fruity and creamy, ripe berries and caramel notes",
2328,2462,Ramon Pablo,135,2019-09-11 01:08:02.852,2019-09-11 01:08:03.069,"Dense and vibrant, with raspberry and milk chocolate",
2329,2463,Demetrio Melghem,135,2019-09-11 01:10:52.215,2019-09-11 01:10:52.528,Complex and creamy with vanilla and baked apple.,
2330,2464,Sitio da Torre Espresso,152,2019-09-11 14:45:00.399,2019-09-11 14:45:00.982,"Hazelnut, cherry, plum",
2331,2468,Brazil Patrocinio,155,2019-09-11 17:07:39.167,2019-09-11 17:07:39.645,,
2332,2469,Costa Rica Palmichal Cerro Los Vindas,155,2019-09-11 17:13:29.507,2019-09-11 17:13:30.068,"oranges, almonds and brown sugar",
2333,2470,Ethiopia Kambata Gr.1,155,2019-09-11 17:22:40.148,2019-09-11 17:22:40.606,"Apricot, red apples and flowers",
2334,2471,Guatemala El Morito,155,2019-09-11 17:26:48.906,2019-09-11 17:26:49.430,"Milk chocolate, caramel and cherry",
2335,2472,Kenia Muchagara,155,2019-09-11 17:31:30.555,2019-09-11 17:31:31.098,"Red apples, blackberries and blood oranges.",
2336,2473,Salwador El Molinio Farm,155,2019-09-11 17:39:10.472,2019-09-11 17:39:11.025,"Strawberries, nuts and blood oranges.",
2337,2474,Burundi Kayanza Gakenke,155,2019-09-11 17:41:41.852,2019-09-11 17:41:42.389,"Dried fruit, cocoa and citrus.",
2338,2475,Guatemala SHB Sereno,155,2019-09-11 17:44:56.167,2019-09-11 17:44:56.699,"Nougat, caramel and hazelnuts",
2339,2476,Mujeres de Hichozal,5,2019-09-12 16:33:00.913,2019-09-12 16:33:01.562,"Kiwi, passion fruit, lime",
2340,2477,Al Mekhlafi,129,2019-09-12 16:45:37.769,2019-09-12 16:45:38.494,Vanilla / Violet / Raspberry / Blackberry / Dates,
2341,2478,Marta Julia Muñoz,23,2019-09-12 16:56:24.821,2019-09-12 16:56:25.256,"orange, milk chocolate, strawberry jam",
2342,2479,Reko,156,2019-09-12 18:35:41.485,2019-09-12 18:35:42.113,"Jasmine, grapefruit, herbal",
2343,2480,Miraflores,156,2019-09-12 18:40:39.756,2019-09-12 18:40:40.434,"Watermelon, lemon zest, candied",
2344,2481,Keto Tapasi,156,2019-09-12 18:45:00.587,2019-09-12 18:45:01.202,"green apple, tonic, herbal",
2345,2482,Munkaze,156,2019-09-12 18:49:57.731,2019-09-12 18:49:58.461,"Pear, spiced cider, black tea",
2346,2483,Gitesi,156,2019-09-12 18:56:05.716,2019-09-12 18:56:06.372,"Orange blossom, tamarind, herbaceous",
2347,2484,Maria Cristina Cordoba,156,2019-09-12 19:00:09.957,2019-09-12 19:00:10.790,"Plum, rhubarb, structured",
2348,2485,La Huerta,156,2019-09-12 19:03:05.836,2019-09-12 19:03:06.500,"Nectarine, grapefruit, clean",
2349,2486,La Patepluma,156,2019-09-12 19:08:26.443,2019-09-12 19:08:27.110,"black currant, grape, jammy",
2350,2487,Streetlevel Espresso,156,2019-09-12 19:16:26.456,2019-09-12 19:16:27.078,Streetlevel Espresso is quintessentially sweet combining balanced notes of ripe stone fruits and zesty citrus with a syrupy sweetness. Look for a hint of citrus as espresso and a touch more roast development as brewed coffee.,
2350,3540,Streetlevel Espresso,156,2019-09-12 19:16:26.456,2019-12-04 18:09:26.431,"Red apple, marmalade, molasses",
2351,2488,Sermon,156,2019-09-12 19:24:28.144,2019-09-12 19:24:28.780,"Fruit-forward and heavy-bodied, the Sermon is characterized by playful, fresh blueberries and decadent dark chocolate.",
2352,2489,The 1950,156,2019-09-12 19:31:31.441,2019-09-12 19:31:32.100,"Allspice, earl grey, candied",
2353,2490,Buena Vista Dark Roast,156,2019-09-12 19:33:16.814,2019-09-12 19:33:17.474,"S'mores, dark chocolate, caramelized",
2354,2491,Seabright House Blend,156,2019-09-12 19:36:01.456,2019-09-12 19:36:02.208,"Chocolate, toasted coconut, fudgy",
2355,2492,Bronson French Roast,156,2019-09-12 19:37:32.593,2019-09-12 19:37:33.270,"Fudge, molasses, full-bodied",
2356,2493,Vancouver Swiss Water Decaf,156,2019-09-12 19:39:09.830,2019-09-12 19:39:10.463,"Honey, candied almond, chocolate",
2357,2495,Gitura 'Peaberry',17,2019-09-12 22:33:26.678,2019-09-12 22:33:27.049,"Pomegranate, Floral and Juicy",
2358,2496,Gacibi,17,2019-09-12 22:42:08.306,2019-09-12 22:42:08.742,"Lime, Mango and Juicy",
2359,2497,Ruva 'Geisha',17,2019-09-12 22:49:16.656,2019-09-12 22:49:17.108,"Black Tea, Tropical Fruit and Velvety ",
2360,2498,El Vendaval,156,2019-09-13 13:07:54.026,2019-09-13 13:07:54.250,"Cherry, maple syrup, sugared",
2360,2770,El Vendaval,156,2019-09-13 13:07:54.026,2019-10-04 18:30:39.086,"Cherry, Maple Syrup, Sugared",
2361,2500,Olga Benitez Chocolate Tamarind,71,2019-09-13 13:22:41.253,2019-09-13 13:22:42.537,"Tamarind, milk chocolate",
2362,2501,Rosevel Ortiz,102,2019-09-13 13:28:54.673,2019-09-13 13:28:55.541,"Raspberry, white wine, chocolate",
2363,2502,Kiawamururu,94,2019-09-13 13:46:27.889,2019-09-13 13:46:28.514,"Raspberries, red apples & rose hips",
2364,2503,Los Pirineos,94,2019-09-13 13:49:11.927,2019-09-13 13:49:12.708,"Chocolate, toasted nuts, dried fruit",
2365,2505,Guatemala Miguel Rodriguez,28,2019-09-13 16:36:40.805,2019-09-13 16:36:41.446,"Tangerine, White Grape and White Wine",
2365,3154,Guatemala Miguel Rodriguez,28,2019-09-13 16:36:40.805,2019-11-01 18:22:31.333,"Tangerine, white grape, white wine",
2366,2506,Ethiopia Getinet Ambelo,28,2019-09-13 16:42:20.884,2019-09-13 16:42:21.557,"Earl Gray, Passion Fruit and Vanilla ",
2367,2507,Ethiopia Wush Wush,28,2019-09-13 16:47:28.352,2019-09-13 16:47:28.985,"Lemon, Pineapple and Mango",
2368,2508,Ethiopia Blida Kojowa,28,2019-09-13 16:51:52.186,2019-09-13 16:51:52.881,"Pineapple, Apricot and Strawberry",
2369,2509,Brazil Sitio Bocaina,28,2019-09-13 16:55:14.416,2019-09-13 16:55:15.132,"Milk Chocolate, Hazelnut and Nougat",
2370,2510,Lollipop,28,2019-09-13 17:07:20.075,2019-09-13 17:07:20.815,"Maraschino Cherry, Pineapple and Dr. Pepper",
2371,2511,Sakaro,156,2019-09-14 17:03:44.434,2019-09-14 17:03:45.173,"Lime, black cherry, sparkling",
2372,2512,Ethiopia Kayon Mountain,157,2019-09-14 17:05:43.430,2019-09-14 17:05:44.172,"Blackberry, sweet cream, lime zest",
2373,2513,Nicaragua Las Delicias Washed Longberry,151,2019-09-14 17:09:37.051,2019-09-14 17:09:37.347,"The first thing I get with this coffee is the texture - it's creamy. That's backed up by a flavour of single cream, but sitting alongside a clean pear. On the finish it's got a little dark chocolate too, delivering a very elegant cup.",
2374,2514,Mexico CESMACH Women's Producers,157,2019-09-14 17:10:48.953,2019-09-14 17:10:49.692,"Plum, marshmallow, toffee",
2375,2515,Nyeri Espresso,52,2019-09-14 17:15:00.580,2019-09-14 17:15:01.276,"Coconut, cherry, dried apricot",
2376,2516,Apple Jam - Byron Pineda,71,2019-09-14 17:17:48.276,2019-09-14 17:17:49.563,Stewed apple and apple butter,
2377,2518,Guatemala Senegal Terrazas,4,2019-09-14 17:25:34.821,2019-09-14 17:25:35.596,"Cranberry, fruit pudding, almond",
2378,2519,Tanzania Ululu Village Peaberry,157,2019-09-14 17:27:05.780,2019-09-14 17:27:06.395,"Cherry, caramel, pomegranate",
2379,2520,Costa Rica Tarrazú,157,2019-09-14 17:29:40.460,2019-09-14 17:29:41.243,"Clementine, walnut, juicy",
2380,2521,Colombia Huila Decaf,157,2019-09-14 17:31:50.054,2019-09-14 17:31:50.803,"Nougat, lemon, brown sugar.",
2381,2522,Blacksmith Espresso,157,2019-09-14 17:35:02.886,2019-09-14 17:35:03.647,"Cherry, honey, toasted almond.",
2382,2523,Inkwell House Blend,157,2019-09-14 17:37:22.654,2019-09-14 17:37:23.303,"Cane sugar, cherry, vanilla.",
2383,2524,Guatemala Nueva Armenia Colmena,65,2019-09-15 18:17:30.555,2019-09-15 18:17:30.889,"Plum, butterscotch, red grape",
2384,2525,Brazil Minas Gerais,158,2019-09-16 01:04:56.600,2019-09-16 01:04:57.202,"Malt, baker's chocolate, fig",
2385,2526,Colombia Organic Santander,158,2019-09-16 01:12:49.333,2019-09-16 01:12:50.335,"Tangelo, brown sugar, cinnamon",
2386,2527,Deep Summer,158,2019-09-16 01:16:40.581,2019-09-16 01:16:41.542,"Caramel, lime, nougat",
2387,2528,Guatemala Huehuetenango,158,2019-09-16 01:22:50.714,2019-09-16 01:22:54.841,"Milk chocolate, lime, molasses",
2388,2529,Sumatra Organic Aceh,158,2019-09-16 01:27:29.396,2019-09-16 01:27:30.235,"Grape, tangerine, dark chocolate

",
2389,2530,Ethiopia Organic Guji,158,2019-09-16 01:34:47.970,2019-09-16 01:34:49.442,"Chamomile, citrus, maple

",
2390,2531,Duromina Agaro,130,2019-09-16 14:44:29.768,2019-09-16 14:44:30.756,"Meyer lemon, strawberry, black walnut",
2391,2534,Cifuentes,87,2019-09-16 16:05:44.674,2019-09-16 16:05:45.369,"Cranberry, Cane Juice and Ginger",
2392,2535,Santo André,87,2019-09-16 16:34:45.480,2019-09-16 16:34:45.993,"Brown Sugar, Hazelnut and Apple
",
2393,2536,Oboleyan,87,2019-09-16 16:46:32.514,2019-09-16 16:46:33.079,"Peach, Blackberry and Honey
",
2394,2537,Summer Lovin' 2019,158,2019-09-16 19:15:55.224,2019-09-16 19:15:55.977,"Lemon, raspberry and jasmine.",
2395,2538,Carmela's,158,2019-09-16 19:18:01.816,2019-09-16 19:18:02.560,"aromas of brown sugar and almond, dark chocolate flavors, aftertastes of caramel, a mild acidity, smooth body and a balanced sweetness",
2396,2539,Marco's,158,2019-09-16 19:19:32.212,2019-09-16 19:19:32.959,"aromas of brown sugar and walnut, chocolate and spice flavors, cedar and walnut aftertastes, a mellow acidity, a bold body and a balanced sweetness",
2397,2540,Primo's,158,2019-09-16 19:21:20.802,2019-09-16 19:21:21.572,"aromas of nutmeg, flavors of molasses and cherry, aftertastes of granola and vanilla, a mild acidity, a rich body and a balanced sweetness",
2398,2541,Rüby's,158,2019-09-16 19:22:32.488,2019-09-16 19:22:33.290,"fruity aromas, flavors of chocolate and pepper, brown sugar aftertastes, a mild acidity, a smooth body and a memorable sweetness",
2399,2542,The Chronic,158,2019-09-16 19:24:12.937,2019-09-16 19:24:13.898,"aromas of walnut, chocolate and spice flavors, spice and cedar aftertastes, a mellow acidity, a bold body and a balanced sweetness",
2400,2543,The Chronic Super Dank,158,2019-09-16 19:25:35.545,2019-09-16 19:25:36.485,"aromas of dried fruit and cherry, flavors of dark chocolate, cedar and clove aftertastes, a muted acidity, a bold body and a light sweetness",
2401,2544,Veloce,158,2019-09-16 19:29:36.827,2019-09-16 19:29:37.608,"aromas of orange, flavors of peach, brown sugar aftertastes",
2402,2545,Virgil's,158,2019-09-16 19:31:24.643,2019-09-16 19:31:25.457,"aromas of cedar and fruit, flavors of dark chocolate, caramel aftertastes, a muted acidity, a bold body and a light sweetness",
2403,2546,Vito's,158,2019-09-16 19:32:38.978,2019-09-16 19:32:39.725,"aromas of nougat and caramel, flavors of molasses and nougat, honey aftertastes, a mild acidity, a thick body and a rounded sweetness",
2404,2547,La Bicicletta,158,2019-09-16 19:34:32.626,2019-09-16 19:34:33.572,"aromas of fruit and malt, chocolate and fruit flavors, aftertastes of earth, a mild acidity, a thick body and a mellow sweetness",
2405,2548,Jackie Oh Decaf,158,2019-09-16 19:35:47.776,2019-09-16 19:35:48.598,"lemon aromas, flavors of dried fruit and spice, aftertastes of malt and chocolate, a balanced acidity, a silky body and a mild sweetness",
2406,2549,Bella Luna Decaf,158,2019-09-16 19:36:53.854,2019-09-16 19:36:54.670,"chocolate aromas, toasted almond flavors, aftertastes of caramel, a muted acidity, a bold body and a muted sweetness",
2407,2550,Honduras Robert David Fonseca,106,2019-09-17 14:55:58.777,2019-09-17 14:55:59.628,"Un café corpulent et complexe, aux notes de miel de sarrasin et nectarine.
Corpulent, complex, buckwheat honey, nectarine.",
2408,2551,Ethiopia Telga & Tula,121,2019-09-17 15:04:21.874,2019-09-17 15:04:22.536,Red Plum + Walnut + Molasses,
2409,2552,Organic Guatemala Alta Mira,159,2019-09-17 15:15:06.463,2019-09-17 15:15:07.166,"Notes of Toffee, Milk Chocolate & Candied Apricots",
2410,2553,Organic Harvest Blend,159,2019-09-17 15:20:29.433,2019-09-17 15:20:30.120,"Notes of Milk Chocolate, Nougat & Stone Fruit",
2411,2554,Kenya Mbeguka,159,2019-09-17 15:26:12.055,2019-09-17 15:26:12.755,"Notes of Black Currant, Persimmon & Raw Sugar",
2412,2555,Ethiopia Idido Yirgacheffe,159,2019-09-17 15:34:28.302,2019-09-17 15:34:28.984,"Notes of Spring Flowers, Melon & Lemon Zest",
2413,2556,Organic Ethiopia Worka Natural,159,2019-09-17 15:56:27.529,2019-09-17 15:56:28.183,"Notes of Peach Compote, Black Tea & Lime",
2414,2557,Organic Decaf Honduras,159,2019-09-17 16:00:37.462,2019-09-17 16:00:38.164,"Notes of Almond, Milk Chocolate & Maple",
2415,2558,Organic Guatemala Concepcion,159,2019-09-17 16:07:33.286,2019-09-17 16:07:33.974,"Notes of Milk Chocolate, Lemonade & Stone Fruit",
2416,2559,Organic Ethiopia Chelbessa,159,2019-09-17 16:13:44.198,2019-09-17 16:13:44.887,"Notes of Black Tea, Peach & Floral",
2417,2560,Organic Driftless,159,2019-09-17 16:20:25.243,2019-09-17 16:20:25.911,"Notes of Plum, Toffee & Cocoa Powder",
2418,2561,Organic Full Spectrum,159,2019-09-17 16:24:41.689,2019-09-17 16:24:42.515,"Notes of Dried Cherry, Citrus & Caramel",
2419,2562,Organic Infrared,159,2019-09-17 16:33:21.231,2019-09-17 16:33:21.910,"Notes of Plum, Dried Fruits & Milk Chocolate",
2420,2563,Organic Radio Wave Dark Roast,159,2019-09-17 16:36:39.719,2019-09-17 16:36:40.447,"Notes of Fudge, Brown Butter & Vanilla Wafer",
2421,2564,Organic Supernova Super Dark Roast,159,2019-09-17 16:37:56.515,2019-09-17 16:37:57.389,"Notes of Bittersweet Cocoa, Smoke & Roasty",
2422,2565,Ultraviolet,159,2019-09-17 16:41:37.855,2019-09-17 16:41:38.552,"Notes of Orange Creamsicle, Floral & Black Tea",
2423,2566,Organic Low Impact Decaf,159,2019-09-17 16:43:42.499,2019-09-17 16:43:43.166,"Notes of Cream, Wafer & Nut",
2424,2567,La Candelilla,129,2019-09-18 14:14:27.696,2019-09-18 14:14:28.438,Orange blossom / Melon / Caramel / Dates / Nuts,
2425,2568,Ngurueri,52,2019-09-18 14:22:30.875,2019-09-18 14:22:31.587,"Cherry, cranberry, tangerine",
2426,2569,Honduras Sara Priscila Cerrato,39,2019-09-18 23:04:28.966,2019-09-18 23:04:39.005,"Jasmine, chocolate, honey",
2427,2570,MC.001 Guatemala Geisha,160,2019-09-18 23:09:45.694,2019-09-18 23:09:46.832,"Cherry cola, ripe peach, vanilla, orange pekoe, full and silky on the tongue",
2428,2571,Coffee Decaf,160,2019-09-18 23:16:45.663,2019-09-18 23:16:49.540,,
2429,2572,Bare. El Salvador Jan-Carlo Casa de Zinc,160,2019-09-18 23:29:32.581,2019-09-18 23:29:32.799,,
2430,2573,Latif. El Salvador Jan-Carlo El Naranjito,160,2019-09-18 23:34:38.444,2019-09-18 23:34:38.767,,
2431,2574,Opus. Kirinyaga Kii Factory,160,2019-09-18 23:36:44.790,2019-09-18 23:36:45.182,,
2432,2575,Dom. Erick Pineda,160,2019-09-18 23:41:02.773,2019-09-18 23:41:03.028,,
2433,2576,Hiro. Tarrazu Tito Monge,160,2019-09-18 23:46:44.929,2019-09-18 23:46:45.242,,
2434,2577,Guatemala Erick Pineda,161,2019-09-18 23:53:34.608,2019-09-18 23:53:36.045,"Brown sugar, tangerine, spice",
2435,2578,Ethiopia Guji Uraga,161,2019-09-18 23:59:36.753,2019-09-18 23:59:38.723,"Butterscotch, lemon, peach",
2436,2579,No. Eleven Espresso,161,2019-09-19 00:10:30.755,2019-09-19 00:10:32.663,Chocolate and nut,
